256 256
     0.404      0.533      0.443      0.557      0.784      0.871      0.875      0.875      0.847      0.820      0.761      0.545      0.455      0.486      0.486      0.459      0.486      0.506      0.482      0.490      0.522      0.522      0.533      0.620      0.624      0.663      0.835      0.855      0.616      0.365      0.337      0.337      0.357      0.388      0.380      0.384      0.439      0.439      0.353      0.561      0.773      0.533      0.439      0.420      0.427      0.447      0.439      0.486      0.635      0.722      0.702      0.620      0.576      0.498      0.373      0.337      0.353      0.361      0.357      0.341      0.365      0.345      0.380      0.388      0.357      0.337      0.333      0.357      0.365      0.357      0.337      0.337      0.325      0.318      0.306      0.310      0.310      0.302      0.306      0.325      0.329      0.329      0.345      0.357      0.349      0.396      0.384      0.341      0.329      0.349      0.396      0.400      0.329      0.502      0.706      0.600      0.643      0.741      0.706      0.643      0.624      0.651      0.569      0.576      0.616      0.694      0.737      0.788      0.788      0.659      0.651      0.694      0.573      0.659      0.667      0.663      0.725      0.741      0.604      0.486      0.435      0.388      0.341      0.373      0.369      0.322      0.451      0.522      0.376      0.380      0.404      0.443      0.529      0.635      0.718      0.804      0.898      0.933      0.882      0.855      0.898      0.898      0.898      0.871      0.647      0.486      0.459      0.471      0.447      0.435      0.365      0.329      0.322      0.322      0.369      0.365      0.345      0.349      0.365      0.384      0.408      0.384      0.486      0.784      0.890      0.902      0.667      0.733      0.827      0.847      0.796      0.592      0.498      0.447      0.408      0.424      0.443      0.424      0.435      0.420      0.431      0.416      0.408      0.396      0.353      0.357      0.380      0.357      0.322      0.318      0.294      0.275      0.271      0.286      0.290      0.286      0.290      0.286      0.380      0.420      0.408      0.353      0.329      0.353      0.329      0.314      0.337      0.420      0.447      0.514      0.420      0.341      0.345      0.357      0.396      0.482      0.478      0.502      0.608      0.639      0.620      0.612      0.600      0.569      0.647      0.627      0.655      0.616      0.596      0.745      0.690      0.522      0.522      0.608      0.624      0.694      0.639      0.639      0.643      0.706      0.694      0.467      0.424      0.525      0.596      0.624      0.616      0.671      0.725      0.769      0.702      0.537      0.427      0.420      0.412      0.396 
     0.404      0.859      0.796      0.808      0.882      0.906      0.902      0.886      0.851      0.839      0.745      0.498      0.463      0.502      0.486      0.463      0.494      0.525      0.522      0.522      0.498      0.494      0.518      0.545      0.498      0.663      0.878      0.804      0.447      0.373      0.353      0.345      0.376      0.384      0.408      0.404      0.400      0.384      0.345      0.439      0.494      0.392      0.376      0.376      0.412      0.424      0.412      0.420      0.506      0.522      0.549      0.678      0.659      0.616      0.463      0.357      0.337      0.361      0.361      0.345      0.439      0.412      0.380      0.365      0.345      0.333      0.337      0.349      0.361      0.361      0.353      0.353      0.353      0.325      0.318      0.306      0.306      0.314      0.314      0.310      0.322      0.353      0.373      0.376      0.392      0.392      0.365      0.341      0.322      0.333      0.431      0.482      0.439      0.478      0.557      0.667      0.714      0.749      0.722      0.608      0.667      0.584      0.490      0.545      0.639      0.557      0.651      0.686      0.573      0.624      0.624      0.486      0.549      0.675      0.714      0.792      0.722      0.686      0.788      0.682      0.565      0.451      0.518      0.596      0.545      0.380      0.427      0.420      0.353      0.439      0.514      0.478      0.545      0.631      0.592      0.514      0.584      0.690      0.557      0.612      0.804      0.863      0.878      0.737      0.557      0.518      0.490      0.510      0.455      0.416      0.357      0.318      0.310      0.314      0.365      0.349      0.322      0.341      0.392      0.392      0.408      0.404      0.384      0.643      0.863      0.894      0.851      0.843      0.831      0.843      0.686      0.475      0.482      0.482      0.463      0.463      0.451      0.451      0.447      0.431      0.478      0.420      0.392      0.412      0.365      0.361      0.408      0.373      0.337      0.349      0.325      0.302      0.290      0.286      0.298      0.286      0.282      0.302      0.322      0.318      0.345      0.329      0.298      0.314      0.314      0.325      0.341      0.376      0.365      0.392      0.357      0.329      0.333      0.353      0.396      0.431      0.510      0.518      0.490      0.533      0.588      0.667      0.714      0.608      0.600      0.635      0.580      0.518      0.541      0.690      0.655      0.702      0.616      0.463      0.608      0.753      0.690      0.651      0.651      0.718      0.769      0.643      0.486      0.467      0.494      0.584      0.663      0.678      0.773      0.788      0.773      0.733      0.608      0.647      0.573      0.420 
     0.400      0.929      0.933      0.906      0.894      0.875      0.863      0.855      0.824      0.686      0.451      0.373      0.404      0.431      0.443      0.525      0.537      0.537      0.537      0.522      0.502      0.518      0.498      0.475      0.608      0.792      0.894      0.667      0.361      0.361      0.361      0.345      0.369      0.384      0.400      0.408      0.384      0.384      0.400      0.373      0.369      0.353      0.365      0.365      0.431      0.537      0.435      0.412      0.447      0.435      0.443      0.553      0.592      0.659      0.745      0.671      0.482      0.380      0.357      0.357      0.412      0.420      0.345      0.337      0.349      0.333      0.329      0.325      0.341      0.349      0.373      0.373      0.400      0.384      0.373      0.361      0.380      0.361      0.337      0.361      0.400      0.380      0.424      0.518      0.435      0.376      0.361      0.337      0.349      0.337      0.380      0.424      0.553      0.667      0.706      0.773      0.710      0.702      0.694      0.608      0.569      0.569      0.451      0.400      0.471      0.455      0.467      0.580      0.565      0.533      0.698      0.561      0.545      0.624      0.725      0.725      0.553      0.616      0.784      0.804      0.710      0.588      0.569      0.580      0.584      0.624      0.608      0.565      0.475      0.463      0.494      0.404      0.463      0.576      0.624      0.616      0.451      0.443      0.455      0.514      0.639      0.698      0.651      0.569      0.576      0.580      0.486      0.490      0.451      0.396      0.349      0.314      0.302      0.310      0.298      0.302      0.286      0.345      0.451      0.361      0.396      0.463      0.404      0.475      0.800      0.843      0.871      0.847      0.855      0.843      0.620      0.475      0.522      0.541      0.482      0.455      0.471      0.478      0.455      0.439      0.443      0.420      0.400      0.396      0.384      0.384      0.427      0.376      0.365      0.333      0.337      0.318      0.310      0.294      0.290      0.282      0.302      0.314      0.298      0.294      0.290      0.294      0.298      0.294      0.302      0.318      0.318      0.306      0.314      0.341      0.337      0.341      0.325      0.349      0.380      0.416      0.506      0.478      0.443      0.510      0.612      0.671      0.820      0.855      0.678      0.541      0.549      0.498      0.510      0.549      0.482      0.529      0.639      0.427      0.467      0.627      0.573      0.596      0.604      0.682      0.753      0.604      0.655      0.678      0.533      0.518      0.635      0.604      0.757      0.827      0.796      0.612      0.576      0.737      0.733      0.525 
     0.518      0.937      0.937      0.929      0.914      0.890      0.867      0.867      0.729      0.486      0.380      0.345      0.345      0.349      0.365      0.416      0.455      0.486      0.541      0.529      0.506      0.545      0.529      0.416      0.580      0.851      0.808      0.455      0.361      0.361      0.361      0.361      0.369      0.373      0.416      0.420      0.400      0.416      0.439      0.427      0.420      0.455      0.396      0.349      0.565      0.698      0.482      0.396      0.400      0.408      0.443      0.451      0.569      0.820      0.894      0.875      0.816      0.698      0.498      0.384      0.384      0.357      0.333      0.357      0.337      0.341      0.353      0.322      0.329      0.345      0.357      0.373      0.396      0.408      0.416      0.420      0.443      0.475      0.467      0.447      0.451      0.435      0.522      0.627      0.525      0.424      0.376      0.369      0.435      0.373      0.455      0.671      0.561      0.565      0.714      0.702      0.686      0.608      0.482      0.439      0.427      0.447      0.443      0.494      0.455      0.404      0.475      0.518      0.510      0.506      0.616      0.561      0.639      0.631      0.651      0.592      0.541      0.565      0.569      0.729      0.875      0.769      0.612      0.557      0.580      0.722      0.651      0.627      0.584      0.612      0.427      0.361      0.388      0.608      0.737      0.651      0.486      0.431      0.443      0.467      0.490      0.549      0.592      0.553      0.557      0.647      0.561      0.482      0.447      0.400      0.333      0.310      0.318      0.325      0.298      0.298      0.310      0.302      0.329      0.333      0.373      0.529      0.494      0.412      0.659      0.812      0.855      0.831      0.871      0.702      0.494      0.506      0.518      0.514      0.475      0.545      0.588      0.514      0.510      0.467      0.435      0.439      0.408      0.388      0.412      0.408      0.392      0.361      0.373      0.357      0.341      0.333      0.325      0.314      0.302      0.325      0.365      0.278      0.310      0.314      0.306      0.298      0.290      0.306      0.341      0.314      0.298      0.294      0.306      0.333      0.325      0.325      0.310      0.325      0.353      0.361      0.408      0.416      0.451      0.498      0.596      0.706      0.812      0.812      0.690      0.529      0.475      0.541      0.565      0.569      0.553      0.498      0.576      0.482      0.376      0.376      0.494      0.576      0.596      0.525      0.631      0.639      0.737      0.800      0.686      0.557      0.639      0.675      0.651      0.729      0.765      0.776      0.655      0.596      0.702      0.710 
     0.627      0.757      0.863      0.918      0.929      0.929      0.918      0.902      0.859      0.812      0.702      0.451      0.369      0.329      0.341      0.463      0.412      0.380      0.471      0.557      0.537      0.549      0.510      0.482      0.690      0.827      0.667      0.420      0.369      0.380      0.365      0.369      0.369      0.384      0.420      0.412      0.384      0.424      0.494      0.467      0.416      0.388      0.400      0.373      0.365      0.455      0.463      0.376      0.388      0.412      0.427      0.392      0.537      0.812      0.910      0.922      0.894      0.875      0.824      0.694      0.502      0.349      0.357      0.341      0.329      0.329      0.345      0.325      0.314      0.337      0.333      0.365      0.365      0.373      0.392      0.463      0.486      0.478      0.502      0.486      0.490      0.482      0.486      0.514      0.518      0.400      0.416      0.416      0.431      0.349      0.439      0.757      0.678      0.561      0.718      0.690      0.702      0.608      0.447      0.455      0.514      0.659      0.545      0.506      0.553      0.580      0.525      0.549      0.627      0.506      0.573      0.635      0.675      0.631      0.600      0.706      0.553      0.510      0.608      0.769      0.878      0.886      0.788      0.643      0.612      0.624      0.729      0.784      0.686      0.741      0.651      0.604      0.702      0.780      0.808      0.761      0.702      0.678      0.522      0.424      0.365      0.380      0.467      0.459      0.447      0.596      0.533      0.553      0.718      0.690      0.561      0.416      0.345      0.318      0.314      0.306      0.298      0.302      0.310      0.318      0.325      0.365      0.408      0.396      0.482      0.784      0.851      0.851      0.886      0.686      0.537      0.584      0.569      0.612      0.690      0.737      0.604      0.537      0.569      0.478      0.455      0.447      0.427      0.424      0.412      0.392      0.412      0.400      0.380      0.384      0.380      0.353      0.380      0.431      0.482      0.396      0.337      0.294      0.302      0.302      0.357      0.302      0.282      0.302      0.286      0.286      0.298      0.286      0.286      0.306      0.322      0.322      0.318      0.341      0.373      0.447      0.486      0.416      0.427      0.522      0.635      0.737      0.733      0.655      0.647      0.659      0.533      0.525      0.549      0.514      0.573      0.592      0.616      0.604      0.533      0.380      0.329      0.439      0.459      0.396      0.455      0.506      0.635      0.737      0.765      0.710      0.678      0.702      0.667      0.706      0.757      0.820      0.812      0.737      0.749      0.761 
     0.694      0.443      0.514      0.655      0.800      0.886      0.910      0.910      0.878      0.878      0.882      0.604      0.369      0.333      0.420      0.675      0.545      0.380      0.404      0.404      0.451      0.518      0.510      0.588      0.831      0.820      0.537      0.376      0.373      0.365      0.408      0.427      0.400      0.427      0.427      0.424      0.565      0.459      0.384      0.388      0.459      0.443      0.384      0.380      0.365      0.333      0.337      0.341      0.353      0.380      0.388      0.424      0.439      0.498      0.690      0.835      0.851      0.902      0.898      0.871      0.831      0.671      0.408      0.345      0.337      0.349      0.333      0.322      0.349      0.333      0.333      0.341      0.341      0.349      0.365      0.380      0.392      0.392      0.416      0.455      0.455      0.455      0.439      0.455      0.439      0.396      0.427      0.443      0.431      0.475      0.561      0.627      0.682      0.698      0.737      0.722      0.714      0.639      0.533      0.600      0.667      0.753      0.616      0.459      0.486      0.541      0.557      0.518      0.588      0.518      0.486      0.576      0.635      0.580      0.494      0.604      0.678      0.671      0.651      0.788      0.890      0.863      0.753      0.757      0.820      0.718      0.690      0.808      0.773      0.788      0.831      0.816      0.820      0.839      0.831      0.800      0.816      0.804      0.729      0.647      0.478      0.357      0.396      0.388      0.471      0.816      0.776      0.714      0.871      0.875      0.835      0.784      0.710      0.553      0.498      0.455      0.373      0.337      0.314      0.314      0.333      0.349      0.373      0.384      0.365      0.635      0.847      0.890      0.906      0.792      0.737      0.816      0.827      0.839      0.835      0.812      0.651      0.486      0.475      0.455      0.514      0.580      0.455      0.553      0.533      0.420      0.416      0.431      0.388      0.404      0.431      0.373      0.486      0.549      0.494      0.361      0.337      0.298      0.294      0.294      0.310      0.322      0.314      0.298      0.282      0.263      0.282      0.271      0.286      0.306      0.325      0.361      0.376      0.424      0.576      0.718      0.706      0.620      0.600      0.698      0.690      0.690      0.690      0.694      0.663      0.529      0.573      0.553      0.533      0.525      0.498      0.549      0.667      0.655      0.627      0.604      0.455      0.537      0.518      0.435      0.420      0.486      0.506      0.549      0.698      0.690      0.596      0.733      0.753      0.718      0.702      0.690      0.745      0.804      0.788      0.741 
     0.659      0.373      0.447      0.498      0.510      0.569      0.682      0.784      0.839      0.871      0.863      0.596      0.380      0.349      0.388      0.549      0.529      0.404      0.404      0.373      0.384      0.404      0.404      0.631      0.843      0.820      0.584      0.400      0.384      0.486      0.675      0.576      0.427      0.502      0.553      0.690      0.718      0.439      0.357      0.349      0.380      0.400      0.424      0.463      0.404      0.365      0.369      0.365      0.333      0.341      0.361      0.439      0.420      0.435      0.545      0.545      0.647      0.808      0.886      0.898      0.906      0.835      0.604      0.545      0.475      0.392      0.376      0.384      0.435      0.365      0.361      0.408      0.478      0.529      0.518      0.435      0.384      0.365      0.392      0.404      0.404      0.439      0.490      0.459      0.408      0.506      0.518      0.404      0.478      0.580      0.635      0.686      0.616      0.588      0.537      0.584      0.518      0.443      0.537      0.588      0.612      0.522      0.529      0.565      0.451      0.451      0.502      0.635      0.498      0.588      0.588      0.541      0.647      0.682      0.655      0.725      0.780      0.729      0.659      0.710      0.784      0.690      0.647      0.706      0.737      0.722      0.694      0.698      0.694      0.773      0.824      0.678      0.675      0.776      0.812      0.780      0.753      0.757      0.749      0.702      0.498      0.361      0.365      0.412      0.471      0.718      0.875      0.898      0.914      0.918      0.902      0.894      0.894      0.780      0.745      0.831      0.796      0.729      0.655      0.576      0.502      0.447      0.420      0.396      0.510      0.773      0.886      0.918      0.929      0.914      0.894      0.886      0.867      0.863      0.843      0.722      0.565      0.482      0.463      0.478      0.576      0.584      0.557      0.682      0.553      0.443      0.416      0.412      0.404      0.408      0.400      0.431      0.478      0.400      0.380      0.388      0.447      0.333      0.322      0.322      0.298      0.294      0.298      0.298      0.286      0.275      0.271      0.263      0.282      0.306      0.318      0.333      0.392      0.455      0.557      0.757      0.878      0.855      0.835      0.843      0.753      0.643      0.631      0.620      0.612      0.537      0.588      0.596      0.541      0.592      0.541      0.541      0.620      0.671      0.616      0.675      0.678      0.659      0.624      0.635      0.604      0.627      0.604      0.573      0.643      0.647      0.573      0.580      0.667      0.678      0.549      0.584      0.576      0.639      0.722      0.733 
     0.522      0.369      0.514      0.655      0.745      0.608      0.471      0.522      0.776      0.812      0.780      0.714      0.655      0.529      0.455      0.384      0.357      0.357      0.349      0.369      0.388      0.361      0.412      0.722      0.871      0.765      0.565      0.486      0.404      0.659      0.824      0.557      0.494      0.510      0.459      0.604      0.725      0.678      0.557      0.424      0.376      0.333      0.384      0.588      0.624      0.510      0.373      0.345      0.341      0.341      0.357      0.369      0.353      0.443      0.510      0.529      0.525      0.502      0.643      0.800      0.890      0.882      0.839      0.831      0.820      0.725      0.533      0.431      0.424      0.408      0.596      0.784      0.855      0.867      0.847      0.824      0.722      0.486      0.388      0.431      0.443      0.447      0.545      0.490      0.494      0.616      0.467      0.420      0.710      0.663      0.529      0.435      0.455      0.565      0.584      0.608      0.416      0.373      0.416      0.388      0.400      0.400      0.490      0.541      0.447      0.604      0.608      0.549      0.482      0.549      0.686      0.541      0.502      0.627      0.533      0.580      0.671      0.549      0.608      0.671      0.659      0.639      0.722      0.753      0.694      0.659      0.722      0.651      0.612      0.647      0.635      0.655      0.655      0.741      0.792      0.745      0.639      0.722      0.757      0.737      0.565      0.353      0.345      0.455      0.439      0.459      0.682      0.855      0.906      0.906      0.882      0.878      0.812      0.565      0.604      0.859      0.906      0.902      0.898      0.882      0.855      0.827      0.796      0.710      0.733      0.863      0.902      0.933      0.925      0.922      0.922      0.898      0.867      0.851      0.796      0.580      0.443      0.451      0.498      0.510      0.475      0.514      0.722      0.702      0.502      0.431      0.420      0.451      0.447      0.427      0.463      0.569      0.463      0.369      0.408      0.424      0.369      0.345      0.365      0.357      0.333      0.306      0.286      0.286      0.282      0.286      0.286      0.278      0.282      0.294      0.310      0.337      0.380      0.408      0.576      0.816      0.902      0.902      0.894      0.882      0.827      0.769      0.647      0.608      0.584      0.537      0.616      0.667      0.561      0.565      0.576      0.584      0.600      0.624      0.624      0.675      0.698      0.651      0.600      0.663      0.682      0.616      0.596      0.596      0.667      0.722      0.631      0.565      0.667      0.639      0.565      0.584      0.569      0.533      0.659      0.675 
     0.490      0.408      0.510      0.549      0.620      0.588      0.557      0.659      0.659      0.616      0.702      0.769      0.784      0.765      0.718      0.694      0.541      0.408      0.427      0.420      0.408      0.376      0.533      0.835      0.898      0.639      0.537      0.647      0.529      0.714      0.824      0.780      0.702      0.557      0.447      0.533      0.741      0.804      0.808      0.784      0.690      0.498      0.475      0.686      0.702      0.616      0.514      0.416      0.337      0.333      0.365      0.349      0.325      0.337      0.376      0.439      0.471      0.447      0.467      0.502      0.620      0.780      0.871      0.894      0.894      0.890      0.851      0.737      0.565      0.600      0.824      0.906      0.925      0.925      0.918      0.906      0.910      0.831      0.624      0.573      0.588      0.682      0.800      0.675      0.502      0.431      0.396      0.486      0.592      0.533      0.447      0.486      0.667      0.761      0.796      0.678      0.675      0.643      0.592      0.443      0.384      0.431      0.482      0.475      0.467      0.482      0.549      0.600      0.612      0.545      0.631      0.624      0.541      0.565      0.416      0.525      0.588      0.478      0.467      0.467      0.412      0.533      0.576      0.616      0.667      0.635      0.698      0.643      0.525      0.561      0.592      0.663      0.651      0.722      0.784      0.675      0.694      0.733      0.733      0.769      0.765      0.576      0.373      0.427      0.392      0.400      0.447      0.620      0.792      0.851      0.886      0.776      0.498      0.463      0.467      0.694      0.847      0.878      0.914      0.922      0.922      0.910      0.929      0.906      0.776      0.831      0.894      0.933      0.918      0.918      0.929      0.902      0.882      0.894      0.831      0.631      0.525      0.482      0.518      0.557      0.482      0.616      0.776      0.635      0.455      0.455      0.467      0.467      0.447      0.584      0.635      0.475      0.388      0.412      0.400      0.412      0.357      0.369      0.388      0.341      0.341      0.325      0.306      0.290      0.286      0.306      0.302      0.278      0.282      0.282      0.310      0.337      0.349      0.388      0.584      0.831      0.902      0.914      0.914      0.902      0.871      0.843      0.749      0.639      0.663      0.604      0.514      0.584      0.576      0.635      0.553      0.537      0.592      0.627      0.631      0.651      0.694      0.682      0.608      0.580      0.639      0.631      0.667      0.616      0.576      0.675      0.655      0.600      0.698      0.737      0.604      0.639      0.702      0.616      0.690      0.690 
     0.545      0.431      0.549      0.573      0.549      0.490      0.514      0.761      0.643      0.408      0.486      0.576      0.678      0.773      0.804      0.788      0.745      0.663      0.529      0.486      0.541      0.490      0.525      0.773      0.722      0.435      0.475      0.537      0.616      0.812      0.839      0.808      0.635      0.498      0.514      0.725      0.804      0.812      0.831      0.855      0.863      0.847      0.725      0.639      0.663      0.620      0.498      0.376      0.365      0.384      0.408      0.345      0.333      0.318      0.337      0.365      0.361      0.380      0.439      0.498      0.518      0.510      0.608      0.769      0.863      0.875      0.886      0.902      0.847      0.769      0.808      0.890      0.929      0.937      0.941      0.941      0.937      0.929      0.902      0.847      0.788      0.824      0.843      0.737      0.631      0.427      0.498      0.608      0.553      0.506      0.467      0.576      0.784      0.792      0.776      0.773      0.702      0.667      0.529      0.365      0.337      0.345      0.424      0.494      0.616      0.553      0.404      0.537      0.573      0.576      0.561      0.671      0.757      0.682      0.471      0.545      0.729      0.682      0.478      0.486      0.498      0.510      0.565      0.518      0.525      0.565      0.604      0.549      0.420      0.471      0.553      0.710      0.659      0.659      0.792      0.690      0.675      0.714      0.722      0.733      0.765      0.710      0.475      0.400      0.388      0.349      0.384      0.384      0.510      0.741      0.831      0.631      0.424      0.435      0.439      0.443      0.494      0.600      0.792      0.780      0.820      0.882      0.890      0.882      0.749      0.624      0.686      0.808      0.882      0.922      0.925      0.914      0.906      0.918      0.894      0.867      0.839      0.820      0.773      0.655      0.635      0.714      0.784      0.686      0.529      0.545      0.525      0.596      0.710      0.757      0.573      0.463      0.451      0.416      0.416      0.439      0.396      0.420      0.404      0.361      0.392      0.361      0.341      0.333      0.290      0.325      0.345      0.314      0.325      0.298      0.310      0.380      0.357      0.404      0.675      0.855      0.898      0.906      0.906      0.902      0.859      0.839      0.824      0.694      0.667      0.694      0.643      0.655      0.635      0.580      0.557      0.525      0.588      0.643      0.584      0.663      0.737      0.678      0.604      0.620      0.639      0.616      0.682      0.643      0.631      0.737      0.706      0.596      0.643      0.729      0.678      0.651      0.620      0.553      0.549      0.655 
     0.514      0.600      0.600      0.569      0.545      0.478      0.553      0.788      0.573      0.388      0.435      0.416      0.404      0.541      0.745      0.784      0.808      0.816      0.765      0.725      0.800      0.753      0.725      0.643      0.600      0.608      0.682      0.718      0.729      0.839      0.733      0.576      0.514      0.471      0.627      0.804      0.796      0.839      0.859      0.859      0.855      0.871      0.835      0.792      0.706      0.553      0.404      0.341      0.333      0.400      0.380      0.329      0.325      0.322      0.345      0.380      0.329      0.337      0.373      0.431      0.490      0.525      0.506      0.467      0.584      0.714      0.839      0.890      0.867      0.714      0.647      0.808      0.925      0.949      0.949      0.953      0.949      0.945      0.937      0.925      0.918      0.894      0.812      0.796      0.671      0.514      0.569      0.667      0.490      0.439      0.451      0.420      0.537      0.714      0.788      0.816      0.553      0.384      0.349      0.325      0.333      0.353      0.384      0.369      0.463      0.471      0.369      0.451      0.549      0.518      0.522      0.541      0.639      0.639      0.620      0.612      0.616      0.698      0.592      0.553      0.561      0.557      0.651      0.565      0.525      0.537      0.631      0.624      0.435      0.439      0.431      0.541      0.620      0.573      0.714      0.710      0.635      0.725      0.788      0.725      0.714      0.733      0.514      0.349      0.361      0.341      0.376      0.404      0.357      0.439      0.522      0.447      0.486      0.400      0.353      0.380      0.369      0.431      0.494      0.447      0.525      0.788      0.878      0.875      0.843      0.839      0.761      0.631      0.722      0.875      0.922      0.922      0.898      0.898      0.910      0.918      0.922      0.918      0.831      0.816      0.843      0.871      0.867      0.788      0.745      0.741      0.682      0.741      0.753      0.600      0.475      0.435      0.467      0.420      0.412      0.396      0.388      0.376      0.373      0.388      0.416      0.361      0.357      0.404      0.322      0.322      0.318      0.290      0.384      0.353      0.329      0.380      0.380      0.471      0.576      0.761      0.863      0.894      0.898      0.906      0.898      0.871      0.847      0.831      0.710      0.592      0.580      0.620      0.675      0.725      0.694      0.643      0.675      0.686      0.655      0.651      0.706      0.686      0.667      0.639      0.651      0.663      0.647      0.659      0.698      0.706      0.694      0.600      0.588      0.627      0.639      0.702      0.608      0.541      0.510      0.502 
     0.533      0.576      0.573      0.588      0.549      0.478      0.690      0.792      0.451      0.353      0.365      0.412      0.404      0.396      0.439      0.478      0.608      0.741      0.843      0.878      0.871      0.847      0.902      0.784      0.690      0.796      0.851      0.796      0.761      0.659      0.443      0.533      0.514      0.471      0.718      0.827      0.831      0.839      0.839      0.863      0.867      0.859      0.847      0.839      0.784      0.686      0.596      0.435      0.349      0.341      0.341      0.325      0.325      0.349      0.337      0.365      0.329      0.329      0.333      0.329      0.396      0.451      0.420      0.439      0.475      0.443      0.576      0.725      0.651      0.502      0.467      0.725      0.906      0.937      0.945      0.953      0.957      0.949      0.937      0.929      0.925      0.914      0.902      0.765      0.533      0.467      0.725      0.843      0.576      0.384      0.376      0.373      0.404      0.651      0.784      0.780      0.486      0.404      0.478      0.404      0.345      0.325      0.341      0.365      0.400      0.400      0.357      0.486      0.639      0.580      0.627      0.561      0.600      0.569      0.608      0.604      0.557      0.549      0.424      0.522      0.510      0.447      0.459      0.537      0.529      0.486      0.596      0.620      0.435      0.494      0.514      0.514      0.553      0.525      0.506      0.522      0.596      0.667      0.718      0.639      0.702      0.655      0.376      0.318      0.337      0.333      0.380      0.420      0.349      0.337      0.322      0.302      0.298      0.325      0.329      0.345      0.337      0.361      0.412      0.412      0.400      0.624      0.839      0.875      0.694      0.765      0.745      0.757      0.875      0.902      0.922      0.922      0.878      0.851      0.886      0.890      0.878      0.886      0.690      0.588      0.655      0.757      0.851      0.882      0.863      0.863      0.804      0.647      0.667      0.592      0.439      0.416      0.447      0.424      0.447      0.443      0.408      0.384      0.392      0.420      0.420      0.380      0.380      0.349      0.333      0.333      0.314      0.298      0.337      0.325      0.322      0.325      0.345      0.408      0.447      0.588      0.784      0.871      0.894      0.906      0.906      0.902      0.886      0.835      0.800      0.702      0.596      0.612      0.651      0.682      0.627      0.616      0.678      0.745      0.757      0.702      0.671      0.659      0.694      0.682      0.608      0.690      0.698      0.643      0.678      0.643      0.608      0.659      0.537      0.537      0.671      0.718      0.678      0.576      0.596      0.518 
     0.443      0.361      0.408      0.486      0.455      0.506      0.769      0.741      0.439      0.361      0.337      0.380      0.373      0.333      0.369      0.392      0.392      0.549      0.827      0.878      0.882      0.871      0.875      0.792      0.569      0.463      0.694      0.784      0.490      0.388      0.451      0.525      0.482      0.557      0.741      0.788      0.827      0.824      0.839      0.859      0.882      0.886      0.863      0.851      0.839      0.812      0.773      0.663      0.486      0.388      0.369      0.341      0.345      0.376      0.325      0.325      0.325      0.318      0.318      0.329      0.318      0.329      0.329      0.408      0.427      0.439      0.459      0.435      0.447      0.486      0.443      0.518      0.812      0.914      0.933      0.941      0.941      0.945      0.945      0.941      0.941      0.941      0.933      0.890      0.780      0.647      0.800      0.890      0.741      0.494      0.369      0.388      0.357      0.459      0.502      0.467      0.420      0.392      0.388      0.396      0.361      0.349      0.392      0.345      0.345      0.396      0.408      0.388      0.537      0.565      0.494      0.478      0.553      0.490      0.463      0.596      0.576      0.412      0.388      0.369      0.396      0.553      0.506      0.447      0.537      0.447      0.561      0.643      0.506      0.490      0.659      0.690      0.698      0.643      0.475      0.510      0.522      0.514      0.486      0.431      0.467      0.412      0.357      0.337      0.361      0.518      0.627      0.557      0.412      0.322      0.341      0.302      0.294      0.361      0.369      0.435      0.475      0.451      0.439      0.361      0.471      0.753      0.863      0.761      0.525      0.529      0.573      0.812      0.918      0.925      0.925      0.918      0.902      0.875      0.863      0.831      0.788      0.824      0.725      0.627      0.596      0.573      0.588      0.682      0.765      0.835      0.847      0.816      0.804      0.722      0.620      0.537      0.471      0.435      0.467      0.498      0.435      0.396      0.400      0.427      0.404      0.384      0.388      0.357      0.349      0.361      0.373      0.392      0.416      0.341      0.353      0.337      0.333      0.349      0.369      0.431      0.651      0.804      0.871      0.898      0.906      0.910      0.918      0.863      0.816      0.831      0.729      0.659      0.686      0.733      0.698      0.553      0.573      0.671      0.702      0.690      0.737      0.722      0.682      0.706      0.639      0.655      0.698      0.616      0.604      0.616      0.565      0.678      0.694      0.659      0.675      0.675      0.725      0.631      0.541      0.565 
